#Exudyn explicit time integration (ExplicitEuler) solver solution file
#simulation started=2026-01-10,17:09:55
#columns contain: time, ODE2 displacements, ODE2 velocities, ODE2 accelerations
#number of system coordinates [nODE2, nODE1, nAlgebraic, nData] = [18,0,0,0]
#number of written coordinates [nODE2, nVel2, nAcc2, nODE1, nVel1, nAlgebraic, nData] = [18,18,18,0,0,0,0]
#total columns exported  (excl. time) = 54
#number of time steps (planned) = 200
#Exudyn version = 1.10.0; Python3.11.11; Windows AVX2 FLOAT64
#
#solution information = DogEnv
#Exudyn explicit time integration (ExplicitEuler) solver solution file
#simulation started=2026-01-10,17:09:55
#columns contain: time, ODE2 displacements, ODE2 velocities, ODE2 accelerations
#number of system coordinates [nODE2, nODE1, nAlgebraic, nData] = [18,0,0,0]
#number of written coordinates [nODE2, nVel2, nAcc2, nODE1, nVel1, nAlgebraic, nData] = [18,18,18,0,0,0,0]
#total columns exported  (excl. time) = 54
#number of time steps (planned) = 200
#Exudyn version = 1.10.0; Python3.11.11; Windows AVX2 FLOAT64
#
#solution information = DogEnv
0.02,-5.832081929e-05,-2.823981523e-10,0.5489924958,6.596933298e-09,2.3720413e-05,-4.365439176e-07,-3.513003048e-07,3.421216638e-07,-3.507929293e-07,3.423089505e-07,-0.000917747673,-0.005124590953,-0.005100429241,-0.0009247927935,0.002057907112,0.01172841848,0.01173856535,0.002054921373,-0.003072634224,-1.96052285e-08,-0.07213928173,1.316969526e-07,-5.456584107e-05,-2.682575149e-05,-2.08427137e-05,2.068605923e-05,-2.079845441e-05,2.070681346e-05,-0.04666245564,-0.2576390342,-0.2576897651,-0.04667213839,0.09516184783,0.5471127022,0.5470930897,0.09515719739,0.01160615241,-3.76886662e-07,-0.521143415,1.129998257e-08,-0.02153432513,0.0002865905603,0.0001956634932,-0.0001955714151,0.0001964879971,-0.0001954934815,0.4319115197,2.510906826,2.512450672,0.4326438246,-0.9019674585,-5.203146276,-5.20189316,-0.9021140192
0.03,-8.4199247e-05,-6.100999613e-10,0.5482581839,1.915600046e-08,-2.453153334e-05,-7.121846377e-07,-5.802838866e-07,5.477831569e-07,-5.784799639e-07,5.486609912e-07,-0.000920984234,-0.01079004553,-0.0107689891,-0.0009162719786,0.002762685612,0.02458341469,0.02459808049,0.002767840841,-8.891688677e-05,-6.933108007e-08,-0.07353281162,3.399350671e-06,-0.008009481712,-3.55216851e-05,-3.19249903e-05,2.57738821e-05,-3.171785434e-05,2.585040001e-05,0.01021672927,-0.5723552064,-0.5727631718,0.0124445932,0.06361213695,1.279547185,1.280638127,0.0645522658,0.5318727404,-1.302426365e-05,0.1624218423,0.0005570158734,-0.1836509641,-0.00309769207,-0.003037828178,0.002062824609,-0.003010987382,0.00206911566,0.851352609,6.469568202,6.451261832,0.914401948,-0.04469228445,-11.81723146,-11.72848461,-0.07250027022
0.04,-5.931565108e-05,-2.323140833e-09,0.5475360853,8.33518422e-08,-0.0001061772613,-1.233132037e-06,-1.058871351e-06,9.126637175e-07,-1.053161943e-06,9.149516569e-07,-0.0007796781001,-0.01620731895,-0.01619102039,-0.0007521635965,0.003393891397,0.0368083644,0.0368373358,0.003407352125,0.005062740536,-3.154398946e-07,-0.07046959564,9.657512746e-06,-0.007899939744,-6.906872476e-05,-6.409397354e-05,4.723510767e-05,-6.347756331e-05,4.746376247e-05,0.01794514151,-0.5117084855,-0.5122309267,0.02014675277,0.06247887374,1.165924292,1.167621066,0.0632158695,0.499129423,-3.667522075e-05,0.4008569885,0.0006575495566,0.09589057891,-0.003254473942,-0.003113543814,0.00202467255,-0.003062813703,0.002044893296,0.7331005901,5.731453229,5.725865557,0.705710686,-0.1381215505,-10.87090224,-10.83037428,-0.1542712789
#Exudyn explicit time integration (ExplicitEuler) solver solution file
#simulation started=2026-01-10,17:09:55
#columns contain: time, ODE2 displacements, ODE2 velocities, ODE2 accelerations
#number of system coordinates [nODE2, nODE1, nAlgebraic, nData] = [18,0,0,0]
#number of written coordinates [nODE2, nVel2, nAcc2, nODE1, nVel1, nAlgebraic, nData] = [18,18,18,0,0,0,0]
#total columns exported  (excl. time) = 54
#number of time steps (planned) = 200
#Exudyn version = 1.10.0; Python3.11.11; Windows AVX2 FLOAT64
#
#solution information = DogEnv
0.04,-5.931565108e-05,-2.323140833e-09,0.5475360853,8.33518422e-08,-0.0001061772613,-1.233132037e-06,-1.058871351e-06,9.126637175e-07,-1.053161943e-06,9.149516569e-07,-0.0007796781001,-0.01620731895,-0.01619102039,-0.0007521635965,0.003393891397,0.0368083644,0.0368373358,0.003407352125,0.005062740536,-3.154398946e-07,-0.07046959564,9.657512746e-06,-0.007899939744,-6.906872476e-05,-6.409397354e-05,4.723510767e-05,-6.347756331e-05,4.746376247e-05,0.01794514151,-0.5117084855,-0.5122309267,0.02014675277,0.06247887374,1.165924292,1.167621066,0.0632158695,0.499129423,-3.667522075e-05,0.4008569885,0.0006575495566,0.09589057891,-0.003254473942,-0.003113543814,0.00202467255,-0.003062813703,0.002044893296,0.7331005901,5.731453229,5.725865557,0.705710686,-0.1381215505,-10.87090224,-10.83037428,-0.1542712789
0.05,3.472952013e-05,-8.640261455e-09,0.5468427174,3.224482424e-07,-0.0002576092909,-2.080308552e-06,-1.958354006e-06,1.388251927e-06,-1.937991084e-06,1.396114835e-06,0.0001442049598,-0.02427414155,-0.02430403846,0.0002512035678,0.003392124403,0.05605475091,0.05610641146,0.003451070297,0.0156305906,-1.254695881e-06,-0.06804372344,4.833703271e-05,-0.01885901651,-0.0001272471327,-0.0001477498574,6.350729751e-05,-0.0001452174154,6.390484453e-05,0.1080888171,-0.794352824,-0.7986868841,0.1189025857,-0.003514030443,1.891478259,1.896634823,0.0008708123472,1.248613734,-0.0001827535868,0.2864733842,0.004945436571,-0.09898893305,-0.01332891946,-0.01510708913,0.006573419447,-0.01474627377,0.00667042627,1.311537073,10.0077,9.940365024,1.382915584,1.299455612,-17.31769867,-17.03619706,1.203485158
0.06,0.0002514495261,-3.334034425e-08,0.5461774893,1.045955218e-06,-0.0004411581127,-4.01168834e-06,-4.1685722e-06,2.347925801e-06,-4.101352905e-06,2.367736248e-06,0.001285433905,-0.0317444049,-0.03181853873,0.001497396629,0.003415298597,0.07413515341,0.07424879574,0.003513872579,0.02769785547,-4.021121988e-06,-0.06488848857,9.616308783e-05,-0.01729396158,-0.0002580051327,-0.0002924452279,0.0001278399481,-0.0002852888434,0.0001300356154,0.1199865634,-0.7006681627,-0.7050143452,0.1298165892,0.007860692538,1.725418832,1.732403928,0.01143074316,1.166631491,-0.0003673087881,0.3364463198,0.004565617327,0.2642224716,-0.01216656391,-0.01332256406,0.005949397164,-0.01279148927,0.006170047605,1.122577032,8.846857885,8.883684505,0.9606893693,1.042736061,-15.86018636,-15.7452286,0.9706126182
#Exudyn explicit time integration (ExplicitEuler) solver solution file
#simulation started=2026-01-10,17:09:55
#columns contain: time, ODE2 displacements, ODE2 velocities, ODE2 accelerations
#number of system coordinates [nODE2, nODE1, nAlgebraic, nData] = [18,0,0,0]
#number of written coordinates [nODE2, nVel2, nAcc2, nODE1, nVel1, nAlgebraic, nData] = [18,18,18,0,0,0,0]
#total columns exported  (excl. time) = 54
#number of time steps (planned) = 200
#Exudyn version = 1.10.0; Python3.11.11; Windows AVX2 FLOAT64
#
#solution information = DogEnv
0.06,0.0002514495261,-3.334034425e-08,0.5461774893,1.045955218e-06,-0.0004411581127,-4.01168834e-06,-4.1685722e-06,2.347925801e-06,-4.101352905e-06,2.367736248e-06,0.001285433905,-0.0317444049,-0.03181853873,0.001497396629,0.003415298597,0.07413515341,0.07424879574,0.003513872579,0.02769785547,-4.021121988e-06,-0.06488848857,9.616308783e-05,-0.01729396158,-0.0002580051327,-0.0002924452279,0.0001278399481,-0.0002852888434,0.0001300356154,0.1199865634,-0.7006681627,-0.7050143452,0.1298165892,0.007860692538,1.725418832,1.732403928,0.01143074316,1.166631491,-0.0003673087881,0.3364463198,0.004565617327,0.2642224716,-0.01216656391,-0.01332256406,0.005949397164,-0.01279148927,0.006170047605,1.122577032,8.846857885,8.883684505,0.9606893693,1.042736061,-15.86018636,-15.7452286,0.9706126182
0.07,0.0006039007422,-9.617024591e-08,0.5455274235,2.510714273e-06,-0.0006759233424,-6.934994737e-06,-7.79889723e-06,3.441702384e-06,-7.593378906e-06,3.513949027e-06,0.00319511008,-0.04136067695,-0.04158810879,0.003584166445,0.002882727066,0.09859190096,0.09876578747,0.00306996953,0.04459097574,-9.762560532e-06,-0.0649002047,0.0002334551719,-0.02627423786,-0.0003494517466,-0.0004862093401,8.938402596e-05,-0.0004665641556,9.220577378e-05,0.2071885763,-0.9353963135,-0.9492118272,0.2276326946,-0.05059836907,2.384740259,2.396656125,-0.04257621468,1.852424873,-0.0008926272642,0.07556398978,0.0151771242,0.06230247573,-0.01814983923,-0.02735356042,0.002627576036,-0.02580047054,0.00265482857,1.611868349,12.71731216,12.69161582,1.473446913,2.353147737,-21.82851113,-21.36782727,2.158617908
0.08,0.001139379464,-2.469875227e-07,0.5448841896,5.530908109e-06,-0.0009259767249,-1.127533996e-05,-1.389168649e-05,4.480108053e-06,-1.34066279e-05,4.59159058e-06,0.005342948504,-0.05011289436,-0.05047436215,0.005922360249,0.00248590794,0.1213893202,0.1216990681,0.002744783397,0.0624738744,-2.136949501e-05,-0.06356252008,0.0003663407411,-0.0231906438,-0.0005137430147,-0.0007225989975,0.0001190713988,-0.0006857820475,0.0001245178601,0.2222828279,-0.8163004297,-0.8289082523,0.2395630139,-0.02908494047,2.1758926,2.190692945,-0.02271740821,1.726355612,-0.001405512538,0.1792379378,0.01180122518,0.4091761604,-0.01446389507,-0.02020326526,0.002998299965,-0.01839540824,0.003332803009,1.450685081,11.2358694,11.44011057,1.085262375,2.016973867,-19.91926475,-19.75171258,1.872068245
#Exudyn explicit time integration (ExplicitEuler) solver solution file
#simulation started=2026-01-10,17:09:56
#columns contain: time, ODE2 displacements, ODE2 velocities, ODE2 accelerations
#number of system coordinates [nODE2, nODE1, nAlgebraic, nData] = [18,0,0,0]
#number of written coordinates [nODE2, nVel2, nAcc2, nODE1, nVel1, nAlgebraic, nData] = [18,18,18,0,0,0,0]
#total columns exported  (excl. time) = 54
#number of time steps (planned) = 200
#Exudyn version = 1.10.0; Python3.11.11; Windows AVX2 FLOAT64
#
#solution information = DogEnv
0.08,0.001139379464,-2.469875227e-07,0.5448841896,5.530908109e-06,-0.0009259767249,-1.127533996e-05,-1.389168649e-05,4.480108053e-06,-1.34066279e-05,4.59159058e-06,0.005342948504,-0.05011289436,-0.05047436215,0.005922360249,0.00248590794,0.1213893202,0.1216990681,0.002744783397,0.0624738744,-2.136949501e-05,-0.06356252008,0.0003663407411,-0.0231906438,-0.0005137430147,-0.0007225989975,0.0001190713988,-0.0006857820475,0.0001245178601,0.2222828279,-0.8163004297,-0.8289082523,0.2395630139,-0.02908494047,2.1758926,2.190692945,-0.02271740821,1.726355612,-0.001405512538,0.1792379378,0.01180122518,0.4091761604,-0.01446389507,-0.02020326526,0.002998299965,-0.01839540824,0.003332803009,1.450685081,11.2358694,11.44011057,1.085262375,2.016973867,-19.91926475,-19.75171258,1.872068245
0.09,0.001852629513,-5.475951674e-07,0.5442534842,1.049532091e-05,-0.001152918526,-1.747953184e-05,-2.307946404e-05,5.583320714e-06,-2.20735238e-05,5.714660214e-06,0.008101764777,-0.05855716733,-0.05897681893,0.008889396405,0.001746601619,0.1434997196,0.1440159807,0.002094854264,0.08037647234,-4.048606124e-05,-0.06240265769,0.0006071457168,-0.02143470987,-0.0007944197019,-0.001149993937,0.0001731273654,-0.001080394077,0.0001746121249,0.287425195,-0.7988861236,-0.8010680018,0.3076169676,-0.06779370915,2.122291863,2.143916493,-0.06009545307,1.757502777,-0.002315188226,0.1651507224,0.01713969,0.3625528929,-0.03850803863,-0.04407763386,0.0180725657,-0.04012786613,0.01957509017,1.228640308,10.99093256,11.20296082,0.8742175929,0.8243658715,-19.43613465,-19.33427772,2.431904768
0.1,0.00274123941,-1.077771907e-06,0.5436388089,1.732918377e-05,-0.00134781681,-2.722837104e-05,-3.656720452e-05,8.18898368e-06,-3.466526187e-05,8.424742969e-06,0.01103743621,-0.06602016399,-0.06645128267,0.0120073133,0.001194009101,0.1637908804,0.1645255033,0.001610561986,0.09730098653,-6.68180484e-05,-0.06041504131,0.0007538530054,-0.01744260818,-0.001149935542,-0.001535565474,0.0003494410813,-0.001425100095,0.0003698304475,0.2997278173,-0.6944507562,-0.6945300827,0.31598734,-0.04296508026,1.937112055,1.958903807,-0.03688313743,1.629030973,-0.002920389719,0.2244195692,0.01270498508,0.4074270813,-0.03288867527,-0.0340524341,0.01742571604,-0.02984799681,0.01949704437,1.198997374,9.925217765,10.13824068,0.8263068668,2.289881815,-17.62951165,-17.68175986,2.220593636
#Exudyn explicit time integration (ExplicitEuler) solver solution file
#simulation started=2026-01-10,17:09:56
#columns contain: time, ODE2 displacements, ODE2 velocities, ODE2 accelerations
#number of system coordinates [nODE2, nODE1, nAlgebraic, nData] = [18,0,0,0]
#number of written coordinates [nODE2, nVel2, nAcc2, nODE1, nVel1, nAlgebraic, nData] = [18,18,18,0,0,0,0]
#total columns exported  (excl. time) = 54
#number of time steps (planned) = 200
#Exudyn version = 1.10.0; Python3.11.11; Windows AVX2 FLOAT64
#
#solution information = DogEnv
0.1,0.00274123941,-1.077771907e-06,0.5436388089,1.732918377e-05,-0.00134781681,-2.722837104e-05,-3.656720452e-05,8.18898368e-06,-3.466526187e-05,8.424742969e-06,0.01103743621,-0.06602016399,-0.06645128267,0.0120073133,0.001194009101,0.1637908804,0.1645255033,0.001610561986,0.09730098653,-6.68180484e-05,-0.06041504131,0.0007538530054,-0.01744260818,-0.001149935542,-0.001535565474,0.0003494410813,-0.001425100095,0.0003698304475,0.2997278173,-0.6944507562,-0.6945300827,0.31598734,-0.04296508026,1.937112055,1.958903807,-0.03688313743,1.629030973,-0.002920389719,0.2244195692,0.01270498508,0.4074270813,-0.03288867527,-0.0340524341,0.01742571604,-0.02984799681,0.01949704437,1.198997374,9.925217765,10.13824068,0.8263068668,2.289881815,-17.62951165,-17.68175986,2.220593636
0.11,0.00379026458,-1.912822056e-06,0.5430427878,2.639954039e-05,-0.001500493102,-4.075155108e-05,-5.476988009e-05,1.221307408e-05,-5.144002804e-05,1.267844967e-05,0.01445160552,-0.07319960839,-0.07352339304,0.01559527885,0.000428464567,0.1829652503,0.1839719124,0.0009153716144,0.1126430797,-0.000102069902,-0.05866201334,0.001005583688,-0.01339930553,-0.001624644613,-0.002110198173,0.0005556325814,-0.001934152216,0.0005884193588,0.3497806758,-0.6794175306,-0.665201469,0.3657624739,-0.06914121354,1.839845346,1.865449468,-0.06273627848,1.50092582,-0.003896801541,0.2086692413,0.0127562598,0.3629864394,-0.05756720122,-0.05466029893,0.03784686969,-0.04765926521,0.04184636812,0.6844908034,9.435960708,9.50332707,0.5013988286,-6.954242422,-16.77715405,-16.96786267,2.527917551
0.12,0.004988911091,-3.135320898e-06,0.5424672458,3.701530225e-05,-0.001616695295,-5.960445339e-05,-7.823287279e-05,1.944004214e-05,-7.280487413e-05,2.044478756e-05,0.01799254205,-0.07954141166,-0.07972067045,0.01927789337,-0.0001294960884,0.2005599832,0.201812017,0.0004100212474,0.1270276022,-0.0001436640001,-0.05636481866,0.001111157226,-0.009834759862,-0.002135653125,-0.002565883005,0.000887759153,-0.002321616472,0.0009634344501,0.3584143489,-0.5895190598,-0.5748831615,0.3708325311,-0.04307443961,1.680137465,1.703453109,-0.03845092813,1.378402398,-0.004389156124,0.2444945304,0.008430640572,0.3464096077,-0.04658967029,-0.03950489116,0.03168063952,-0.03270006854,0.03596048139,0.8315611559,8.555992018,8.582938431,0.5111026513,2.027251683,-15.19712243,-15.46458199,2.321999954
#Exudyn explicit time integration (ExplicitEuler) solver solution file
#simulation started=2026-01-10,17:09:56
#columns contain: time, ODE2 displacements, ODE2 velocities, ODE2 accelerations
#number of system coordinates [nODE2, nODE1, nAlgebraic, nData] = [18,0,0,0]
#number of written coordinates [nODE2, nVel2, nAcc2, nODE1, nVel1, nAlgebraic, nData] = [18,18,18,0,0,0,0]
#total columns exported  (excl. time) = 54
#number of time steps (planned) = 200
#Exudyn version = 1.10.0; Python3.11.11; Windows AVX2 FLOAT64
#
#solution information = DogEnv
0.12,0.004988911091,-3.135320898e-06,0.5424672458,3.701530225e-05,-0.001616695295,-5.960445339e-05,-7.823287279e-05,1.944004214e-05,-7.280487413e-05,2.044478756e-05,0.01799254205,-0.07954141166,-0.07972067045,0.01927789337,-0.0001294960884,0.2005599832,0.201812017,0.0004100212474,0.1270276022,-0.0001436640001,-0.05636481866,0.001111157226,-0.009834759862,-0.002135653125,-0.002565883005,0.000887759153,-0.002321616472,0.0009634344501,0.3584143489,-0.5895190598,-0.5748831615,0.3708325311,-0.04307443961,1.680137465,1.703453109,-0.03845092813,1.378402398,-0.004389156124,0.2444945304,0.008430640572,0.3464096077,-0.04658967029,-0.03950489116,0.03168063952,-0.03270006854,0.03596048139,0.8315611559,8.555992018,8.582938431,0.5111026513,2.027251683,-15.19712243,-15.46458199,2.321999954
0.13,0.006315190752,-4.803031663e-06,0.5419115014,4.898201989e-05,-0.001681825866,-8.341599495e-05,-0.0001063587106,2.969945859e-05,-9.795289156e-05,3.164209682e-05,0.02186109104,-0.08584616179,-0.08579315514,0.02326140479,-0.0007869436068,0.217351123,0.2188491745,-0.0002061394979,0.1384919944,-0.0001909756564,-0.0546524227,0.001222139138,-0.004468367767,-0.002669892739,-0.003040342328,0.001247911999,-0.002697516612,0.001364618379,0.3916830882,-0.5999458101,-0.5753376991,0.4013664325,-0.05737736501,1.613938734,1.635009035,-0.05399921004,1.137647431,-0.004847611046,0.2063183791,0.0004078835353,0.3150697851,-0.05569036684,-0.03944352712,0.04478398253,-0.03111933146,0.05078517622,0.3922946823,8.226689938,7.953091156,0.08539655641,1.218491501,-14.65518434,-15.08870304,2.411108549
0.14,0.007754636968,-6.954758071e-06,0.54137592,6.121396673e-05,-0.001712119377,-0.0001126076285,-0.0001384718194,4.419020731e-05,-0.0001262383489,4.758205138e-05,0.02579867224,-0.09145173825,-0.09116547198,0.02728092932,-0.001238549768,0.2327873071,0.2344756499,-0.0006298427725,0.149327584,-0.0002400269831,-0.05238709105,0.001221443621,-0.001645614772,-0.003149221056,-0.003362376776,0.001638289118,-0.002940110845,0.001810277039,0.3958493716,-0.5217316586,-0.4996577563,0.4026487735,-0.03312417077,1.474162107,1.491122308,-0.03084609036,1.030744289,-0.004945780672,0.239614275,-0.001174015132,0.2618512915,-0.04097588945,-0.02523539514,0.03467709207,-0.01768860337,0.03972528121,0.4052329586,7.429268277,7.18603327,0.1479948151,2.306553479,-13.309096,-13.72387627,2.213741319
#Exudyn explicit time integration (ExplicitEuler) solver solution file
#simulation started=2026-01-10,17:09:56
#columns contain: time, ODE2 displacements, ODE2 velocities, ODE2 accelerations
#number of system coordinates [nODE2, nODE1, nAlgebraic, nData] = [18,0,0,0]
#number of written coordinates [nODE2, nVel2, nAcc2, nODE1, nVel1, nAlgebraic, nData] = [18,18,18,0,0,0,0]
#total columns exported  (excl. time) = 54
#number of time steps (planned) = 200
#Exudyn version = 1.10.0; Python3.11.11; Windows AVX2 FLOAT64
#
#solution information = DogEnv
0.14,0.007754636968,-6.954758071e-06,0.54137592,6.121396673e-05,-0.001712119377,-0.0001126076285,-0.0001384718194,4.419020731e-05,-0.0001262383489,4.758205138e-05,0.02579867224,-0.09145173825,-0.09116547198,0.02728092932,-0.001238549768,0.2327873071,0.2344756499,-0.0006298427725,0.149327584,-0.0002400269831,-0.05238709105,0.001221443621,-0.001645614772,-0.003149221056,-0.003362376776,0.001638289118,-0.002940110845,0.001810277039,0.3958493716,-0.5217316586,-0.4996577563,0.4026487735,-0.03312417077,1.474162107,1.491122308,-0.03084609036,1.030744289,-0.004945780672,0.239614275,-0.001174015132,0.2618512915,-0.04097588945,-0.02523539514,0.03467709207,-0.01768860337,0.03972528121,0.4052329586,7.429268277,7.18603327,0.1479948151,2.306553479,-13.309096,-13.72387627,2.213741319
0.15,0.009284362377,-9.596203988e-06,0.5408587939,7.305273518e-05,-0.001694163491,-0.0001460087071,-0.0001729375565,6.244125427e-05,-0.0001558301767,6.787288157e-05,0.03004303967,-0.09719402738,-0.09665287119,0.03157770002,-0.001898766892,0.2476579444,0.249484254,-0.001277638485,0.1569055626,-0.0002878820371,-0.05088945217,0.001104732587,0.003608041212,-0.003537527631,-0.00350209605,0.00205340595,-0.002972660558,0.002286505854,0.4268564246,-0.5494273763,-0.5256202519,0.4304139221,-0.05862429794,1.431608004,1.440947733,-0.05795569721,0.7627778712,-0.004515239111,0.1902041659,-0.01522437857,0.2396029467,-0.03351629748,-0.00695391871,0.03929194522,-0.0004548332796,0.04504287503,-0.1070515938,7.292377302,6.684283508,-0.3672072383,2.425661569,-12.98487871,-13.53249593,2.360116144
0.16,0.0108896877,-1.269117795e-05,0.5403601279,8.344157584e-05,-0.001647746318,-0.0001827195635,-0.0002081263944,8.459238405e-05,-0.000185427962,9.260121891e-05,0.03430689224,-0.1023408286,-0.1015881803,0.03586601118,-0.002367559775,0.2613497667,0.263244765,-0.001743408356,0.1640825753,-0.0003308358858,-0.0487632537,0.0009760370244,0.005596995955,-0.003777438318,-0.003515570542,0.002353405866,-0.002928860909,0.002633028016,0.425931323,-0.4805588307,-0.4618851431,0.4273666493,-0.0352536129,1.307450899,1.311917321,-0.03530505549,0.6736284904,-0.004085222566,0.2267460079,-0.01232899191,0.176131135,-0.01557907166,0.005024417279,0.02301576992,0.009928783226,0.02683577959,-0.08951909114,6.510704113,6.048859638,-0.2719544165,2.229991854,-11.83875818,-12.30333357,2.163404241
#Exudyn explicit time integration (ExplicitEuler) solver solution file
#simulation started=2026-01-10,17:09:56
#columns contain: time, ODE2 displacements, ODE2 velocities, ODE2 accelerations
#number of system coordinates [nODE2, nODE1, nAlgebraic, nData] = [18,0,0,0]
#number of written coordinates [nODE2, nVel2, nAcc2, nODE1, nVel1, nAlgebraic, nData] = [18,18,18,0,0,0,0]
#total columns exported  (excl. time) = 54
#number of time steps (planned) = 200
#Exudyn version = 1.10.0; Python3.11.11; Windows AVX2 FLOAT64
#
#solution information = DogEnv
0.16,0.0108896877,-1.269117795e-05,0.5403601279,8.344157584e-05,-0.001647746318,-0.0001827195635,-0.0002081263944,8.459238405e-05,-0.000185427962,9.260121891e-05,0.03430689224,-0.1023408286,-0.1015881803,0.03586601118,-0.002367559775,0.2613497667,0.263244765,-0.001743408356,0.1640825753,-0.0003308358858,-0.0487632537,0.0009760370244,0.005596995955,-0.003777438318,-0.003515570542,0.002353405866,-0.002928860909,0.002633028016,0.425931323,-0.4805588307,-0.4618851431,0.4273666493,-0.0352536129,1.307450899,1.311917321,-0.03530505549,0.6736284904,-0.004085222566,0.2267460079,-0.01232899191,0.176131135,-0.01557907166,0.005024417279,0.02301576992,0.009928783226,0.02683577959,-0.08951909114,6.510704113,6.048859638,-0.2719544165,2.229991854,-11.83875818,-12.30333357,2.163404241
0.17,0.01254913759,-1.617551994e-05,0.5398778381,9.131639075e-05,-0.001560180327,-0.0002208812717,-0.0002415340148,0.0001098888299,-0.0002124290021,0.0001211031506,0.0388874986,-0.1077497934,-0.1068388976,0.0404435336,-0.003186962684,0.274653737,0.2765202501,-0.002576287435,0.1680917219,-0.0003637806638,-0.04752573895,0.0005981688777,0.01019583631,-0.003820239582,-0.003144135272,0.002683997694,-0.002488106431,0.003031791266,0.4583313092,-0.5204324831,-0.5092227274,0.456621391,-0.07538703231,1.282482503,1.275196128,-0.07709100256,0.4162506373,-0.002606080256,0.1703064011,-0.02894612942,0.1599566358,0.008002693118,0.03779981389,0.01666053874,0.03796514377,0.02007216566,-0.6562578357,6.541457628,5.745210335,-0.8369197612,2.476177034,-11.66525803,-12.1958558,2.430034289
